"z","y0","y1","mu0","mu1"
0,-11.8769267391275,-3.46740192708348,-11.6350428464804,-2.82316387749809
0,-0.68496966958964,-2.34288518275792,-1.66869324734529,-0.595452365264775
0,-9.64624906587817,-2.07727622529051,-8.11797209358308,-1.53931051779622
0,-2.21782919552175,-0.438311050126985,-2.09903847884514,-1.02062687185636
0,-0.589902998436628,3.27918988415071,-1.01239453378089,1.12780086513792
0,-7.04444326091694,-0.267349117567106,-5.14720719441688,-1.82388239839238
0,-4.73381757109845,1.20990483221296,-4.27086877165066,0.980816387246468
0,-5.06530118943313,-1.80325413336935,-6.68817299621847,-1.7495646786229
1,-3.36326355786136,-3.21389212321554,-3.07758976671053,-2.04849441504001
1,-5.56152400710119,-0.295599414119243,-6.60962409085483,-0.793637571231189
0,-5.3196322783806,1.12151716816968,-6.35092495644063,0.549157740114559
0,0.440459161279483,2.77076158662321,-0.249103400153417,4.66432048540634
0,-6.83477156744963,0.337892725661033,-5.45895130820895,0.342730623839574
0,11.6960541627847,12.0801576200878,11.5267138412247,12.7268369636952
1,10.0164928031931,11.4765136724932,10.1731132729196,12.7172892380136
1,-1.048994101305,6.95528978966625,-1.05048403030749,7.57337640997492
0,-3.40714878752296,3.43177402460302,-4.44619436803559,0.649172493615885
0,9.93105313328678,13.2739893160365,9.6667885350225,13.8118680128814
1,-0.842447053157062,-0.25245220768385,0.437075490351199,-1.46978652599333
0,-0.95425481411579,0.726866195872717,-2.13637819539548,0.962120619151238
0,-2.45340378651813,3.26401571979842,-2.87177158245266,3.9947665466561
1,13.1238390419782,19.7244716556961,12.1218612690926,18.3481008612799
0,-0.173449680169237,4.92088171748769,0.114503712385418,3.89576059491831
1,-2.14065972016961,1.15546349805668,-1.05639503906684,2.41062184474611
0,-5.35392262793016,0.838119388755875,-5.18942980530702,-0.552773653528962
1,-9.50326864792689,-5.28870486569788,-8.94933528657838,-5.063015434704
0,-3.61556449407134,0.996774051408283,-5.46379228301534,1.0927894737618
0,-6.07744064514902,-1.90166653157904,-6.0629898432203,-2.49954238816353
0,-2.74654042927421,3.88650464355207,-1.88345708550617,3.9268626311225
0,-6.62255608743424,-2.0910028747447,-5.49599488579275,-1.30770053890456
0,-4.25733927407379,0.640998335034569,-3.39363742996034,1.50105634566758
0,-0.836017074056365,3.51308315612964,-0.73040302571281,3.32051749022374
0,-5.32701086537864,-1.52399354129906,-5.27804841750544,-1.67723394852764
1,-4.83655220103986,-1.08899616797498,-5.21011524811936,-0.991523078359332
0,5.77546799799064,9.22330442216992,4.87623056095975,9.2420162056258
1,-0.35281474099332,3.23885961558993,-1.88219773970694,2.54346919044603
0,-1.49916223131942,-2.02449808783734,-2.0547845718205,-0.91232951291614
0,-6.140830041939,-2.48582578403284,-6.4964518891325,-3.51906273924911
0,-3.30662775244447,-1.8767795075911,-5.08774048239993,-2.50962552504811
0,-8.05942250172023,-2.18552684876507,-7.44554618388155,-2.8293372950277
0,-6.42229499247082,-3.23394398364711,-4.8956144229911,-2.21062859215768
0,-2.42943641241689,2.34245537397357,-2.12248172787761,1.06561698046045
0,-4.20097999820296,2.02002441607722,-5.5958687683119,0.797784706172911
0,15.8322809910678,15.9390114614739,16.2312872046576,16.5460058310938
0,9.23984818745187,9.37404303278735,8.81290208373962,9.05488351765828
1,-0.591004418555995,-0.304244401563049,-1.39785160300817,0.429747596984775
1,-2.03917291548108,1.17050507269817,-1.88879873522745,-0.712386673899975
0,-5.91359178815931,0.533737546511743,-5.24955195930816,0.285199235812165
1,4.7027758373519,2.74673744521086,4.70451717922062,4.77583599709815
0,-4.15949663799299,0.0118620817610919,-3.9020131068362,1.0422145765488
1,-1.84558373980689,-2.20688451401053,-3.1997976964129,-2.2252263327903
0,-2.04665051106868,-3.80868037766847,-2.13151546780694,-3.51407288572185
0,-3.40654644328447,-2.21257052283305,-3.74263254228726,-2.50025115706224
1,-2.48849636938479,3.07145684874684,-1.94208443535423,2.16639966859438
1,2.11198500378397,4.52951801835929,2.23594784642053,4.72518365911391
1,-0.0512937619348299,4.17673733587205,-0.121660605767204,4.15996775008031
0,-0.57101838518888,4.51668520995064,-0.495723292198226,3.18297186046318
1,-7.10191269058408,-5.12888716635455,-8.29982894561314,-3.60708925223241
1,-4.13109398049254,-1.2310629652217,-4.64694285293689,-0.833516962751244
0,-3.3037910145648,2.34635938388083,-2.26764638604497,2.35853677038082
1,5.76955272136824,5.49333737540313,5.26183690005756,6.19035833771191
1,-0.140031658830759,2.59766087926447,0.0810090766228964,2.79999877328659
1,0.0496805055011627,2.46461185218786,-1.12986033203288,0.764661050737679
0,13.990054928667,14.2195493341715,12.1970255926546,14.7629304067592
0,-4.41171830820905,1.42540665999544,-3.57786298463723,-0.615120086897067
0,-1.01580964416854,2.43916380803829,-0.375657337732884,3.51705194502828
0,6.06862887672406,14.4914748808412,7.58661361706727,13.6986004127677
0,1.87594013644898,-0.814189154268359,0.892663839476391,-0.584608685418525
1,-4.63986170806592,2.76183392175135,-4.01039599896411,1.22047821892534
1,-0.470803423808344,3.64958861477757,-2.03019437869331,2.72844775477014
0,-5.53532947184529,-0.28045017575677,-4.75615086312296,0.334817041486516
1,-7.17829366891914,-2.06058746881015,-8.6043190273137,-3.92455175526961
1,-4.06985933410886,-1.23439102649311,-2.72133479814261,-1.82286179849109
1,-1.06230002700427,1.34027989198565,-1.13744711670289,1.47609514395724
0,-3.17327410183342,-1.65109847122953,-4.28787952398163,-0.786463919004643
0,-8.55944752017722,-6.70636886749858,-7.51304100472004,-4.98623209280846
