"z","y0","y1","mu0","mu1"
1,10.65908424214,14.5365206952953,9.24787048878589,14.3517304847954
1,-1.93828722012348,-3.08883580516168,-3.60918061087107,-2.71276885530109
1,-5.29023052612801,-5.03151667752108,-5.52199670619172,-2.93011831380003
1,-6.91491604112738,-3.58150207066152,-6.70866827803839,-3.31284650639242
1,-5.10551090021526,-5.2607875220426,-5.88347314872939,-5.03962645170947
1,-9.89062462319812,-3.11305325139492,-9.18544315869314,-3.97161592010073
0,-5.75866107971439,-1.87853028199023,-5.19747224250232,-2.18638601457944
0,-8.93994354604133,-6.98854028812471,-9.08137264513623,-5.98444380045176
1,-4.23592656681273,-3.37642996271936,-3.84855190262161,-1.99686077648804
0,-3.88852457411033,-3.4754967882543,-3.63184664304235,-3.13186845398171
0,-5.34588057955585,-2.14241501189369,-5.39616099591336,-2.1085237982696
1,-7.07465339699858,-8.84761432137251,-7.04836740741453,-6.74338999046753
0,-4.03523375476248,-6.3238425304196,-4.70966508727476,-5.20035198350632
1,-7.70002435103716,-6.09346329779218,-6.69925614182226,-5.50036692426497
1,-10.40641347703,-2.08442903267707,-8.63979750614474,-2.47000620272522
1,-5.28442701564864,-7.17780834928425,-6.6210815352523,-6.43503753793136
0,-12.2781798201128,-6.14283972985702,-11.1016753155199,-4.47729575526286
0,-9.84469712708111,-6.84216075564836,-9.76898369778033,-6.94780915498618
1,-12.0729553925469,-3.5726897223443,-10.357951951932,-4.07601441115443
0,-8.18447646668022,-5.67738487923158,-9.63411551436586,-5.52119025447789
0,-8.50326689594714,-7.19224474915679,-9.64550084234268,-6.95767925934567
1,-9.4519296685665,-3.51498781780986,-10.9821667885291,-3.82269995597298
0,-11.770238466735,-5.67150013061159,-11.4996128816325,-5.51344914404889
0,-4.52929055135588,-4.0961536500788,-4.2240040268453,-3.76391842263811
1,-8.87184795445782,-5.14013761655789,-9.42574592701929,-5.12588982787141
1,-5.48469164446605,-6.07673754326709,-5.06934235072357,-5.3177632437557
1,-7.91930299541887,-7.22509327508975,-8.83655342598411,-5.84151938721549
1,-10.7235394611217,-7.36372495438039,-10.1544541977823,-7.12159802752514
1,-8.51258652959741,-4.9295535407538,-7.0771899724121,-4.28500537616964
1,-5.60921320159679,-5.84576849551528,-5.50653933247959,-5.96753586185354
0,-5.22360802169917,-4.69459231140286,-5.80141461121771,-5.02970998214245
1,-11.8434331208382,-7.36692337283894,-11.9300140123475,-7.10842444473689
1,-4.45277804041341,-3.19824792394136,-4.24506346185711,-2.79586960590752
0,-9.80650121818152,-7.21095620557606,-9.32049547566696,-6.40172431470618
1,-8.94710757827762,-5.93056018558118,-6.53203357254048,-5.62233437136076
0,-10.8021778928258,-7.12655566902795,-10.2045821762754,-5.6688747734836
0,-11.8325220494661,-4.73582945403307,-13.5264352860477,-4.23659011005001
1,-6.7737934860003,-6.44873710619933,-6.56321519104435,-6.20917670544443
1,-7.30428365328577,-5.60451930374694,-7.3545423351313,-6.35921733905078
0,-7.8980329264998,-9.65056672279132,-6.91884990165384,-6.84347639886633
1,-12.3306788403988,-10.7740333805725,-12.8037269980755,-10.512214652877
0,-9.89363689419122,-7.42346324043567,-9.85639514056143,-6.76837445424459
1,-7.48886328897748,-2.38324388087684,-7.60834897179492,-3.87506592633503
1,-6.73009922502394,-4.98542521573708,-6.37942658777197,-4.93339003987047
0,-7.0432820364989,-5.64348619237463,-7.63820256273911,-4.50111234319876
0,-6.974575804413,-6.73127416782217,-6.06066678224919,-6.54402214477278
1,-8.01377037256258,-3.93333005467113,-10.2484888226398,-4.22222699796118
0,-9.10077297562994,-3.3485247734069,-7.56729263622134,-4.49667837852651
1,-2.64279456616115,-1.44484589327828,-3.45381502385558,-1.63088646111904
0,-6.98224565352054,-5.21059509327482,-5.92143001145779,-5.0168733899946
1,-8.30795433433052,-2.92707022530163,-7.77954819721076,-2.32606536930477
1,-8.9739131596959,-2.57998783307257,-10.9856072598934,-3.14628209632829
1,-5.59554530379401,-1.57630948654037,-7.40108955081352,-3.54590740342624
1,-8.6103437372114,-1.98564556143978,-8.49970152663244,-1.78784034469134
1,-8.5843500580168,-5.25927516161658,-8.53585539259772,-5.48482152088483
1,-5.19466156829854,-5.11806758029847,-4.0791219494395,-5.10400654148818
0,-6.41138309011665,-6.21252568210635,-5.94844155985016,-5.27895211117588
0,-8.34988378456781,-5.00375651046891,-7.78938057349887,-4.16761534744876
1,-2.33078603054122,0.79769434398632,-3.95645077605692,0.348017283346773
1,-12.8815577594048,-6.6936650406679,-12.9930059626253,-7.11233080055097
1,-12.8679190754441,-6.05647028499457,-11.8629148677058,-6.2291255915827
1,-6.00631374536725,-6.28868214970105,-5.79594579409154,-5.69125521049862
1,-5.22099645149922,-5.15661998154688,-5.10369701521908,-5.34713460518186
1,-4.19221654632792,-5.98423179733783,-5.1902083189907,-5.74740592493331
0,-8.47706801871486,-3.10768038296306,-10.4672704027133,-4.55802194296902
0,-10.8869412050794,-6.3267508389188,-10.4302294304466,-6.76189609699534
1,-8.80578601709123,-3.31897084475835,-10.593836052944,-3.55260497912931
0,-11.1683144802946,-1.98497644909065,-10.876128291536,-2.62559499725388
1,-6.92858092381308,-4.43915788887692,-5.84848340873891,-3.5099554327538
1,-7.37940114855082,-6.44568005113647,-7.02652567739255,-5.59418707050418
1,0.998676109714105,8.12991010608564,2.34752680461688,6.98351432418231
0,-5.65561994842976,0.190707828538925,-4.75210625078754,-1.0773375328318
1,-9.54573511352045,-4.51043895411805,-9.72432480188093,-4.50037055701844
1,-14.0974346556614,-0.462753405050321,-14.2284663613799,-1.48106738178321
0,-8.10594337823054,-3.52477853941699,-8.58481101537264,-3.24833487078732
0,-0.905187704513116,-2.5732748777509,-2.1415604157695,-2.28320377463527
1,-10.9692512610057,-7.30307446607297,-10.2071136950281,-7.11301622684429
0,-4.53713722722665,-4.46438776086678,-5.18788559559823,-5.37354078276878
1,-8.40736043501875,-6.1355773247188,-7.9009730044914,-6.34590153486375
0,-6.38510889665281,-8.90372394089633,-6.70397156673521,-8.10390594490309
1,-8.37291936296089,-6.75622821360455,-8.86597768717969,-6.12363717046395
1,-6.60186978989563,-5.21508684998918,-5.42131992599126,-4.45850229164045
1,-5.20668005191025,-6.69867072988865,-4.91621806196041,-5.39087661448488
1,-9.71566753957073,-7.74560330209864,-11.3080725960456,-5.54902216503899
0,-0.719056756576418,7.77790546857921,0.970568051550456,8.92004716712715
1,-4.35942894278757,-2.46909393818759,-5.31248086523119,-3.74052322050117
1,-11.6403718861829,-1.45917235416051,-11.547120190402,-2.21069398603138
1,-5.27527553391415,-3.54819452639453,-5.47271978917053,-3.99008433895359
0,-2.56056291593135,-4.28377805858834,-3.46886343912206,-4.2229202218971
0,-4.11577079778377,-3.72473039847101,-4.82772476847822,-4.4630693795143
1,-20.1758761644301,-6.38942523661677,-20.1937881911409,-6.6690172537684
0,-9.30775735945031,-4.43482770112559,-9.22030541245308,-5.48923027335603
0,-7.47433759079455,-6.90655869449033,-7.37475215364694,-7.16307504073719
1,-5.29642291141586,-4.01804169034955,-4.20870169967024,-2.95610791468451
0,-2.45236464475414,-4.45402013653925,-5.32719674456429,-4.03493008335656
1,-4.04514070557023,-4.85036241536994,-5.33304573097638,-5.1702876923579
0,-11.8175078343498,-9.51524515656389,-12.4386377620042,-7.46946787642341
0,-2.91117371005875,-2.82554563040004,-2.82461305379782,-2.91392641090386
0,-8.48815175025956,-4.34839603867045,-9.00025911722778,-5.08898096539643
0,-4.1073810348395,-6.2866058022729,-4.96556152410104,-4.78376562548935
0,-4.1062227864102,-6.72551968002181,-5.04744400133107,-5.44836585565898
0,-7.76968613882213,-5.61054940854985,-6.9525355007212,-5.24942631293385
0,-0.279228141175791,-4.32388345097865,-1.11898441144983,-3.43959865908623
1,-5.23538002589033,-2.37779014435746,-5.00099429407023,-2.5383963560995
0,-3.71124949271817,-6.226949991846,-5.17754816111236,-6.85674292181202
0,2.7473342548399,10.7466510888275,0.852760260527566,9.61222865775924
1,2.1910294188898,8.0725011561281,3.16270544065527,7.7496770158572
1,-7.9616626202964,-6.37682245484504,-7.85782728775627,-6.15560423073282
0,-4.6274636502053,-5.37798477210831,-6.13667399966547,-4.81293904721707
1,-8.63600137464388,-2.23314830805212,-8.88013219362628,-2.60992953521188
0,-9.62828631805784,-3.66382997918644,-8.78341574216648,-4.8041307081223
0,-8.41027885873887,-5.05157525576901,-7.28894687615299,-6.04337330650519
0,-6.05380100664572,-7.94546627595616,-7.15667108393675,-6.69858778259331
1,-6.27572933626409,-6.68590961955984,-5.59332164878205,-7.60420066667946
1,-5.0659774651984,-4.76730506515333,-6.402504259917,-5.5070810392974
0,-2.10738813662869,-5.00459380314339,-2.02914066933723,-3.85133521932875
0,-8.18704744231239,-4.43549974871035,-7.48357918347236,-4.63451329781757
1,-14.5364173504771,-0.793288637670572,-13.1579501463644,-3.50473697805432
1,-3.82117479526722,-5.57479537796558,-5.58112137547489,-5.32999080645553
1,-3.47846129984122,-2.16150248710418,-5.08791009225798,-5.08296251102068
1,-6.06525987100354,-5.19745521095511,-4.60397582957934,-5.66954904246855
0,-6.69511693359379,-5.89156847604434,-5.75683201473869,-6.91142049211379
0,-4.91187304238455,-8.94698815701675,-5.79458593408079,-7.0976409656491
0,-6.16911002807346,-6.68995189045959,-5.18019711137609,-4.9239850560604
0,-4.25576386423557,-2.71336345449542,-4.1516969372263,-4.57786762925705
1,-11.0256348517598,-6.73837506144192,-9.45627235635765,-7.25062412606577
0,-10.078110409713,-6.77676850030461,-9.55525177491041,-7.16080452745207
0,-5.42298358631833,-5.81945825375851,-5.22290556669289,-5.281830081876
