"z","y0","y1","mu0","mu1"
1,20.4545537868843,14.3935641903269,19.8946322138313,15.949327722855
1,1.14971178944033,9.2203571537305,1.13265674988486,8.6056312457766
1,-0.0255324950593222,6.55879362932955,-0.863276842082559,6.60079733780595
1,2.03536201293084,8.772095155796,1.63386235379619,8.77731725077195
1,3.60682422565282,4.8708746718638,4.01607353727083,4.63120429175795
1,1.19324857480904,-1.40449470362039,1.28158133934127,-0.0145216146479292
0,2.55851499021902,1.32949030991454,1.52977944772268,1.38426770498572
1,0.836922886452521,7.79817334264982,1.73413663552725,8.69144177705663
0,3.59334635089879,4.60755389019694,4.04738965898596,3.73455449410139
1,-0.632651430576057,5.99963074395894,0.0833689397480916,6.53386032868725
1,1.27417888187962,0.392978190018311,1.95325833883124,0.261802559441313
0,-0.7076769654864,8.91850466238842,-0.743173391882425,6.88908067447401
0,6.0552037679388,11.9218711520191,6.62565835888807,10.7287927747108
0,1.5183653221671,1.69402270607827,3.33309395107911,1.74404528925964
0,4.71638467380875,1.60601759427664,3.48881451301937,0.162878011260382
1,5.77988584257284,2.86073977867612,4.03385791651156,4.82015057443718
1,2.04100911352306,2.34767425520364,3.35098406951344,1.89862873370599
1,3.06450242498965,0.534314279718445,3.06141274285923,1.51779886186504
1,-1.2673559122469,-2.60046485526914,-1.24329696811168,-1.76484162191324
1,2.59424182878431,4.97887953039974,4.25985371929922,4.22476861398741
1,1.4652673015236,0.238765444416714,0.464432430109216,1.29122259944826
0,-1.3627035898973,6.48310075022983,-0.52091444114764,6.73287071668658
0,1.02830013369622,5.50087016336154,0.703731253562195,5.9502494377178
0,1.90501036543754,5.61223365707079,0.840224892291316,6.77044343226467
1,-0.119448738816591,5.93988148485268,0.788490362950075,6.88988966453352
1,5.74604192891122,7.23061792128432,5.18432605746023,6.63517397258664
1,0.754129716262307,-0.846785508765705,-0.256354298408832,-0.240533010246536
0,3.38892790948229,0.512223151887007,2.95179049307569,0.847869880870577
1,3.26446056800623,3.18698421869914,3.12727420097157,1.60255820642932
0,3.9029928151463,6.12193164269188,4.00427162015167,4.97732739137925
1,2.52759570405454,8.48252589698378,1.10005878437069,9.89036496882225
1,0.686158344948552,6.77375370741585,0.317979577712459,6.54095931120072
1,0.349843122777427,9.72183385524207,1.07096196804687,10.4052831592266
0,0.610039732455262,4.91270405754183,0.667336871258766,5.63924984197688
1,4.5436267939507,3.69027735834103,3.84824464124721,3.42154404191361
1,5.08659202185078,4.49684379286976,3.8220103772965,3.47505977053137
0,1.0393227505843,5.01917973386315,-0.150349475579073,3.81504810778136
0,1.94786315390961,3.06521867339646,2.22273154758546,3.19982464125851
1,1.52392076754863,3.09549237785333,2.54133604511201,2.10958359728494
1,4.79518598034708,2.71132187718042,3.3615279553913,3.55112982577464
1,-0.33913236085818,9.74062728203581,0.28023221758638,6.9882721573104
1,-0.503764260610199,6.60784563180599,0.224002893270947,6.86876549845043
