"z","y0","y1","mu0","mu1"
1,-20.637424712456,-15.049253718904,-20.7052300706716,-15.7407897911205
1,-30.0498876582078,-25.9200078370401,-29.1834781745238,-26.0198725070232
0,-22.0305662995778,-16.3930126364937,-22.2858378563444,-16.2634684462813
0,-22.447228394597,-16.1618932242228,-22.1346416990364,-16.2997051452694
1,-24.1234194033059,-18.255679698429,-23.7621217672164,-19.0771794666416
1,-27.4989621479209,-17.4423736495421,-28.224251009546,-18.8619420668717
1,-24.6593477785945,-12.8409435668038,-24.3620368818321,-13.6850533376726
1,-22.7255870175929,-16.1179848165627,-20.6359049852524,-15.0292103953996
1,-32.4236960062277,-25.1013028932813,-31.4411389227324,-24.7737321111221
0,-23.7188538564345,-25.7137437104937,-23.1543536719595,-25.9435011348899
1,-31.7830469844524,-23.6150077870237,-32.0554339310327,-24.4665879960532
1,-31.8408647676996,-23.660678399343,-31.3489689353905,-24.1159715513332
1,-11.1066659857873,-5.31838709417412,-11.2369352652755,-7.26258691246091
0,-27.2696228030362,-14.2010758171561,-26.8003611853778,-14.9905351501819
1,-32.4675783375842,-43.2287151870915,-31.7896114931233,-42.6099807378508
1,-25.5559615550485,-24.9676635868037,-26.1574859466123,-24.044385292692
1,-20.4591647877367,-19.0778151783967,-20.1188684788988,-18.1069365041155
0,-33.376629020975,-27.0058964170736,-33.5841554491275,-27.3900479267482
1,-25.976535311561,-24.8518752583809,-27.1870500319415,-25.1179797354773
1,-20.2829822628277,-16.7719181277371,-18.6726281820109,-16.1797226475298
1,-20.1514647459775,-14.3052690073378,-19.7791910846497,-13.9560056191275
0,-21.0623012388686,-16.3798025817787,-19.1678123654026,-16.076892476967
1,-27.4560272972905,-17.4115273927907,-27.6416944945683,-17.432700140188
0,-31.4622971042247,-25.3130342365779,-32.1322650886751,-23.9759305788311
1,-16.2729114193571,-8.78533713521118,-15.9547406145102,-8.86625298000446
0,-21.9732424515535,-14.0727680427866,-21.7938261651865,-16.0450505369237
1,-14.4663561503886,-7.03331008247389,-15.1179803488772,-8.00269802330653
1,-23.8585878061871,-15.7272166176038,-25.5722403723846,-14.4439427259189
0,-21.0058542392475,-27.0831707140993,-22.7984175213846,-26.6583319669788
0,-30.4469427866626,-25.2258075141358,-30.0656976252855,-23.6978423075709
1,-21.7336058616124,-16.5432438541285,-21.7029655987676,-16.7980320189641
1,-25.1841165922786,-15.2551976616794,-24.7607747235785,-14.3186922472682
0,-17.6650538952589,-15.2301932698863,-17.4490106638208,-16.2316662444084
0,-26.247984286169,-25.8563058399553,-27.244650648912,-26.7498419479012
1,-18.4873761713844,-7.4049531641123,-19.8752107766111,-6.93696586020385
1,-20.8234170661372,-16.7290230595411,-22.2897564212561,-17.1226288176902
0,-26.9497534712565,-15.8949976958418,-26.960326419449,-15.5102082585665
1,-23.553430918317,-15.078702257588,-23.2669098701068,-13.9680268705387
0,-31.3143174168092,-25.0768563588793,-30.7976127158097,-23.9939461402571
0,-22.2110133537138,-15.8872436312446,-23.3330573738925,-13.9231949862121
1,-25.3461373497424,-15.5887824568615,-25.1849747766974,-15.0935211211504
0,-32.7508552336129,-24.4186977787195,-31.2092880212693,-24.0828404318521
1,-27.9202358154023,-14.930837770077,-27.3010068361914,-17.194039018226
1,-23.5790100912146,-14.7005362064958,-24.4767082392333,-14.1016773284644
1,-23.4668215939688,-16.1247705266047,-22.9573210529378,-17.1314307073719
0,-25.9815139232214,-15.8950726248483,-23.7467267635179,-14.3316272677939
1,-24.3721910808153,-17.457117048723,-23.6037560266708,-18.1277066248202
1,-32.3878630334376,-25.5613907811023,-33.4651365372012,-26.0818656675888
1,-27.3172996800364,-25.9706200599979,-26.5671459382042,-23.9446133678131
1,-19.862350706176,-17.700305039115,-22.0566869604927,-17.4813847282341
0,-27.6857159649652,-23.1520415018485,-29.2386904768005,-24.1128729105708
1,-30.6756966529922,-25.396353573892,-29.9761766812584,-24.5448318285679
0,-26.6684253134507,-25.7611637347383,-26.6562442368701,-25.8522595208229
0,-21.6350739007934,-18.501611863977,-20.8024745770829,-18.4849927620935
0,-20.0240389460248,-16.7883121046296,-20.7864546218257,-16.8203017437548
1,-22.6858476776003,-24.1473514690919,-23.109599494158,-23.2421677970885
1,-24.2153894264453,-22.6348626748722,-25.1756921675926,-23.8461357332743
1,-25.7156100060385,-15.5261126970981,-26.1733747578379,-16.0167366685926
1,-13.3396802824527,-17.2653356208247,-14.53014068216,-16.4418774032153
1,-21.4564785553307,-16.1072945650122,-21.7524541147386,-14.9987975208352
0,-19.1195180971876,-15.1419574542136,-18.9263669314638,-16.148337228729
1,-26.5863790068809,-16.8696328173624,-25.4626132829549,-16.9053994879542
1,-30.407755464538,-23.2140412586434,-29.7151838906052,-23.8513752475662
1,-22.7954884510352,-17.1671549303253,-24.6141914811369,-15.1306658364209
0,-27.8529083554283,-25.0708017503004,-27.8703082110583,-25.138531338169
1,-22.1387974161151,-13.9524669086269,-20.8691342543241,-14.1909287293809
1,-24.239406816696,-17.7747584536176,-23.7166914009037,-16.4748039430128
0,-25.0522053711337,-23.7488485162442,-26.0835392887315,-24.9033337013856
1,-24.5387509586887,-18.7071957938522,-24.4110436979743,-19.1635902342986
0,-33.1427011919647,-25.6941130212135,-32.552468975872,-25.1304305125542
1,-19.5220147341771,-14.8795319019643,-18.7743145424103,-13.8560601516895
0,-18.6045980818647,-12.9513291114225,-19.3893253203042,-13.9389780150516
0,-33.2141585996792,-25.9265704929465,-33.1520513924432,-25.9116349465314
1,-21.7057837751977,-18.7923741519228,-21.2859141435877,-18.316809499872
1,-24.570252773264,-17.1734378089379,-23.7739882928036,-17.9027071766337
0,-24.4370989591994,-15.8943729555751,-24.4165169700697,-13.8812985444339
0,-26.1250289490195,-25.909367205226,-28.3302402628948,-24.9530688545303
0,-29.6996964277535,-24.4081449202919,-28.3087982113065,-23.8894229657655
0,-27.5494071945938,-23.1654857755864,-25.7561650542798,-24.0624561527997
0,-24.3811948788339,-25.9468439236395,-24.9253851619483,-25.7847202320856
1,-19.2369205462796,-12.9395571678843,-20.9222136183727,-14.4676685592879
1,-13.5405658508559,-11.4814196246629,-14.9777275264958,-10.0005710412345
0,-20.9997136903453,-19.7778913027962,-20.5478465006613,-18.3608026105248
1,-27.1520875531843,-17.3612579563291,-28.2987077052087,-17.5621082736373
1,-7.68873904619916,-11.1767227865899,-7.25563030095253,-10.680842278541
0,-30.5059687754545,-23.3100496726633,-30.8735356739425,-25.2002547835556
0,-25.1855693873401,-27.6931977689052,-26.642040908415,-26.1390963142142
1,-29.1991246048298,-18.6276642543924,-28.7638468450942,-19.691632436114
1,-28.5830751173825,-17.7620729089898,-27.5678514214804,-19.3303229966232
1,-25.2825216392657,-14.4142253145548,-23.5434367874554,-14.4654204866843
1,-23.1123906456485,-17.1546001445516,-24.053970992627,-16.8496501473
1,-22.5079278001535,-18.3050492589777,-22.5460447718726,-17.0659958984768
0,-27.4131270363838,-18.2073223160749,-26.8571417357379,-16.9401885365176
1,-37.6702066694532,-41.3802736000636,-36.4065626013586,-40.2609670534096
1,-21.6265354336497,-19.1596844882206,-19.894436104482,-17.3279432003445
1,-30.1665788935969,-23.8954141537744,-30.4831107977159,-24.14486497669
1,-26.6527186208211,-26.560963805422,-26.5525998815263,-26.1657864584327
0,-24.7874157680353,-26.343149465174,-24.9573194402577,-24.4153952647206
1,-25.5224215033643,-25.2659122242845,-27.1874562166327,-25.3915424222225
1,-22.1850632235432,-14.5532775862523,-23.8486559911322,-14.6809642996157
0,-23.0160806210054,-13.8082729695979,-22.8321039664867,-13.9550486671179
0,-27.7416866981072,-19.1440840707492,-27.8485363418087,-19.053269022523
0,-20.5925509209045,-14.3967156795132,-20.0288526579077,-15.6216331857932
1,-19.7127707762913,-17.5622509222727,-21.1302168756801,-17.0612229577833
1,-24.461695615167,-15.1346546574147,-23.3244214552929,-13.7787433261611
0,-21.6360538969564,-16.6062918370954,-22.9169330733232,-16.5279315690119
1,-29.1547291090852,-26.6133784061236,-30.6900642865538,-25.1776764635908
1,-22.1329676995485,-17.1871716692169,-22.2023813327082,-16.0338347901632
1,-31.3806342351309,-26.8387998736057,-32.2105573851603,-25.0694731614074
1,-18.3726195558862,-16.9993186852942,-19.9561925103963,-17.4384549862427
1,-20.8945081264773,-12.57432369567,-19.4661575179242,-13.8608457294903
0,-15.754231970525,-8.46434803238903,-16.7022683382088,-8.51345489042828
1,-31.9211411052818,-23.7291136394106,-31.1812535012807,-24.399478819882
1,-30.8924193436998,-23.7803916774663,-30.1430967709028,-24.1659297911325
1,-22.4571160504333,-13.2233232052724,-22.7954575187295,-13.7814907093247
1,-21.1550511585612,-17.0985924525659,-19.7865736415808,-16.0755053231304
1,-21.236860054563,-17.1869293024528,-21.1466202517922,-16.2009098517573
0,-16.3584378404462,-17.3603151304061,-17.732152321937,-17.9790246450125
1,-25.6026702492092,-14.2385760744802,-24.9738128911075,-15.1463779097132
1,-32.0772780681895,-23.334806155277,-31.6795966594539,-24.3415976913183
1,-20.9625474190738,-18.7245538800855,-20.1777853284881,-21.2959421205044
0,-23.2147215820635,-14.6750910377341,-23.8934669911278,-15.4884276017242
1,-29.0716209630179,-22.5943828118003,-29.2994032766842,-23.5434529055971
0,-29.7922793412507,-25.6601645238893,-30.8917086400757,-27.151585661133
0,-25.357485265254,-12.31116961817,-23.3447988020737,-13.757413450829
0,-31.7867010609138,-25.5775024256947,-31.7492704214147,-24.751080883839
0,-27.2172908020652,-17.5049539322022,-27.6203482066657,-15.8413287528803
1,-24.9553065609914,-27.2655590236639,-23.6927477726059,-25.6705142828876
0,-22.864663196865,-26.1726382412894,-21.7913710344917,-25.6162005031836
