"z","y0","y1","mu0","mu1"
1,3.27694307556329,8.80628194545139,3.88386731568957,8.55617695585885
0,-2.91599743091833,-0.824925576259619,-3.6781658363883,-1.96588801994766
0,-3.37246858651828,-1.51744770778425,-3.02702406018787,-1.00392799419738
1,-9.80252434128764,-1.67475890539353,-10.1258171824261,-2.57442531545312
0,-4.56474916157282,-4.66243324983495,-3.95054960960717,-2.18810711365676
0,3.08727571196307,7.94435107509536,4.02128423819792,8.66123423613061
1,2.41090505347486,7.98142145654535,3.31811262636637,7.70029072955761
1,-11.0256601738736,-3.31785080326809,-10.5456304662267,-3.18232240351192
1,-4.13686332599855,-1.09599916907237,-4.52080920450088,-3.14794280140869
1,4.31585944763758,9.14223547647106,4.07578748854513,8.70972600411139
0,-10.0367659466215,-1.43842344299898,-10.0316830734569,-2.41615402596456
0,-1.99675716961865,-1.48447151367251,-3.26918353189789,-1.38325957835068
0,1.43035732231447,5.45814734023252,1.65181621490786,5.33975191106972
0,5.42372201012915,8.13647279281169,3.81896960784786,8.29280607253495
1,-3.99047560576117,6.4012149753124,-2.82959598685578,7.46659284663827
0,-10.6774892171117,-3.70907574523097,-11.6137579889125,-4.72244675180306
0,-4.32500889124622,-2.23993537597586,-3.72541356961569,-2.00604209826477
1,-3.49663973650945,-0.806140095710003,-2.6999030113898,-0.457712766130162
0,-2.11270436212311,0.608209969083398,-1.23042615175357,1.62283311385791
1,-12.0292935861413,-4.99156711987092,-11.1366100485102,-3.96787898671514
0,-9.27560155820092,-3.98643802561193,-10.8723362329192,-3.60972529589012
1,-3.54189380856152,-1.67397629403365,-3.43329666085693,-1.62743052322923
0,5.32079361978834,10.7432951875275,5.49407485705858,10.5817281943022
0,-3.76267038717376,-1.14562804839533,-3.23852200458019,-1.39517693815662
1,-0.991362131123853,-0.490461663080495,-1.91490316307453,0.414785433934371
0,-13.2942037709554,-5.40134328213149,-11.8570399952507,-4.89094977357686
0,-1.85416347624348,0.858579041706682,-2.93637698603419,-0.869891527174802
0,2.09141380353223,5.68133859559289,2.56312793218205,6.62736330257114
0,-0.842589706519458,-0.269731635092905,-2.9213839223516,-1.02151633228519
0,-11.1792529816816,-2.13729232246135,-11.5275563058681,-4.45791075294045
1,-3.52741221809336,-2.51444831371558,-3.58571701291261,-1.6798856957166
0,-0.761583011308899,-0.775168024443071,-2.50373914422587,-0.169705143273055
0,-11.7931654528942,-4.08102444274633,-12.0274422179928,-5.20101634285152
1,-3.06188105522458,-2.12453052980767,-4.07170496842527,-2.49574499430195
1,4.04457173752776,7.34663536742866,3.60300384366933,8.05051575182467
1,1.31589587226623,4.84084373461214,1.82265053386014,5.59811868455284
1,-9.37372566901464,-2.58984849263648,-10.7023850175826,-3.43698045716926
0,3.13858059379573,8.20067257330021,3.81671316085842,8.47733383451958
1,-1.66795294519494,1.90474829445995,-1.66488123015548,1.04123323562589
1,-13.2965838689182,-4.50905233099655,-11.3356801493134,-4.25695200347479
1,-3.57004485398482,-2.13146151578804,-3.25895722759798,-1.36877143397306
1,-1.89243934997071,-1.32696768701971,-2.32211997610125,0.0208765655710033
0,3.39757732477412,9.21422678853305,3.84615746411457,8.27920024567719
1,-0.935868298167555,0.53928397001564,-3.11397285477001,-1.07443379282267
0,-0.442074572550163,0.198179989377044,-2.86175751307338,-0.614689365904761
1,3.52456702224939,7.08077797429578,3.14450938011828,7.57294255235529
1,-4.15817868523337,-1.89835778827893,-2.94182621839586,-0.841612333955287
1,2.90595785290239,9.06449175744483,3.39892906609813,7.62284819447409
0,-11.7181731284514,-3.14656764166826,-10.6626510746602,-3.24152784381268
0,3.17353492619595,8.27826068352526,2.54185491383439,6.68240119835429
1,-2.3425195271054,1.23462692929007,-2.07219477056339,0.30397409945052
1,4.70869213063199,11.258948831221,5.2892430914175,10.5042109342694
0,-1.97063480442816,7.26001724489668,-3.22382853427973,6.9798174219531
1,-7.27623390719627,0.731631885127016,-8.53534876092082,-0.299095300465078
0,3.47038014991816,7.76390652967513,2.86769875761027,6.98101876378717
0,-5.48254030138016,-2.84341068800757,-4.61293777106031,-3.27159645684272
1,-4.02405040345313,-0.345204056301037,-3.6081843447339,-1.90038528090736
1,-3.56975061796119,-2.0039928595899,-3.36389102483529,-1.46593299620646
1,-10.0217085949256,-2.8984578171391,-10.557734023546,-3.19887540388736
0,-2.77741396394099,-0.0846582271628867,-1.93878307529311,0.474005313735038
0,-3.50482916067029,0.284060256201826,-3.21575257390031,-1.30980900353949
0,-3.30268088215593,0.69492141308399,-2.9623512966249,-0.890076823673912
1,-6.21043678827658,-2.05192559042352,-4.39820963612215,-2.97813265372911
1,-3.9924533333482,-2.08667536833869,-4.0022808186718,-2.45853655442254
0,-2.1712887177468,-0.703952250924086,-2.17731272238271,0.139458905478322
0,-4.03773829559061,-0.698338427483429,-3.03663727074125,-1.0886735734957
0,-18.9715063102313,-16.2357265716439,-18.4508810360565,-13.9366101470155
0,-9.68899312074285,-1.47590930595895,-9.25241235831165,-1.30667481410304
1,-4.43867602273823,0.342830297933877,-3.60308816698645,-1.91014571015086
0,-4.01910723529264,8.49577859853103,-3.44505782599739,6.6280963480657
1,-1.79025884574761,-0.17060873442107,-2.10636753599495,0.378780634173489
1,-3.10940035123418,-1.40440993194586,-2.64509246479132,-0.431648456348428
0,-4.15071326578138,-1.94121078481831,-3.42080444841121,-1.63489376081957
0,-1.38631277853021,0.0150316168885022,-2.21430854330766,0.0540020198456233
0,-5.89478762762347,6.42740067338959,-4.31824402731655,5.00757446769742
0,4.47907948559688,7.98752713254455,4.2917094510373,9.09884691994038
0,-3.35867035219001,0.545469308322025,-2.27250570383872,0.0621910012507945
0,-3.81276212949103,-3.41316053669412,-4.06122935476837,-2.41544364028969
1,-5.43342764989711,-2.55800170966455,-3.96391743524542,-2.29939703791983
1,-2.18637960728678,0.690807309282396,-2.45949942188445,-0.217108692616411
1,-9.41338076945844,-0.406045977973201,-9.50677192601483,-1.6527222437349
0,-10.9457866202928,-4.67354067206323,-10.9836749386909,-3.67963683510043
0,-4.12241885490892,-1.81485679282485,-3.72195295785245,-1.92345944733374
0,5.15454557374483,11.4629670679573,5.33185329793575,10.4432710451082
1,-6.39299865327086,-4.49547930383589,-4.90709169634764,-3.72386908974689
0,-2.61658289626635,-0.355354867343292,-3.53668505590326,-1.70016108892265
1,-9.30397882714513,-1.56978307454255,-9.46415758482222,-1.61379877898973
0,-11.7489904422169,-2.76537181285479,-10.8820329093291,-3.6197312857264
1,-9.25115016768206,-4.90357287961683,-11.3500111687887,-4.25839247627533
0,-4.27815179337365,-5.41838382396108,-5.02922726400077,-3.83713576416429
0,-0.366721085384559,-0.918692530978797,-2.16135556478424,0.125546768143736
0,-2.01162839323964,1.87978523689224,-2.17703982386049,0.301216882726639
1,-9.60879735294392,-2.22534164283741,-9.58740989074004,-1.81310076369936
0,3.70332978444925,7.30576741574002,3.02183538488043,7.25649188218267
0,-4.29628873653845,-1.79098627718492,-4.26536451865235,-2.64991515916175
1,-4.53759977890223,-2.61546175000497,-4.2350085930362,-2.70149868791787
0,-1.37333652651101,3.05852576816822,-1.16536248636459,1.63275962136469
1,-9.13209965929589,-2.33230736714698,-9.80177466485554,-1.9807612323297
0,1.33464657980986,5.1067575007541,2.54647725226927,6.50551276261599
1,-5.00877606333598,-1.13876024692651,-4.48751617146254,-3.09789215646356
0,4.14714159880561,5.41937106341464,2.75416689142865,6.7451241266865
0,-3.10390303486155,-0.34527642283673,-3.62565940410285,-1.92135017432344
1,-8.95063096687345,-3.02962510796042,-10.3508953473434,-2.8015072555761
1,-0.88381820111853,-1.23171016821627,-1.98848760801941,0.477563610597401
0,-13.6383274673828,-7.28271112145181,-12.7394927478921,-6.13843453960695
1,-4.53677279882607,-4.31368378929249,-4.14278717990569,-2.57743758062081
1,-3.65314616842185,-1.82331180427862,-3.40511065080997,-1.51917850417851
1,-1.92891725723152,-0.600715845693646,-2.88062167402881,-0.841746436874376
0,-8.53500030886735,-2.69954100155478,-9.75939463751022,-1.97811913930182
1,-0.145730552908779,3.53187854596817,-0.565646321479862,2.49379548975938
0,-10.055224610782,-5.21739018802277,-10.6956386671986,-3.27051140099774
1,-8.96418436780355,-2.02428769454957,-9.72274120935248,-1.9974182150755
0,-6.04653947182461,3.41511221410068,-5.06226709804821,4.26216032226463
0,-22.2769294044377,-19.1278587360117,-22.8425638991105,-19.9926187631173
1,3.03241096579305,5.35736057452399,2.4942757061661,6.42849821710029
0,-7.16148302764131,-5.02016850440123,-5.60123972540988,-4.71576741837014
1,-16.1777815597004,-10.258147605547,-15.6777778652956,-10.171412115227
0,-4.903524177695,6.03446457547852,-4.76596291743762,4.66819715343987
0,-3.76300873239479,-3.34058777918271,-4.41275042104124,-3.03931721358142
1,-3.19395991165292,-0.713363026473983,-3.4342619546921,-1.66230795770617
0,-3.05061623174474,-0.963940118742835,-3.61681944023454,-1.91718788197772
1,-3.69442343862771,-1.44968784066152,-4.39033725387466,-2.91040631337929
1,2.67953885522776,5.42281185168704,1.94546321349935,5.73712190413222
0,-2.31165972553869,-2.02673451111684,-3.71251805292806,-1.90477203203213
0,-10.6715056950701,-4.51561920777825,-11.4551570538381,-4.40401460651252
1,-11.592403405044,-5.67567235906513,-11.2364672352772,-4.06065449451066
1,-3.02775580605115,-1.57418839624653,-3.24403877478931,-1.40992235514373
0,-8.77137463227382,1.54282015516322,-8.32286304369709,-0.0212734511243879
0,-11.1628540331601,-0.791315971716333,-9.79413199634594,-2.07532776232863
1,-3.50314596098168,-1.02262110687572,-3.96082411997216,-2.37947813809754
0,-3.49000692593068,-3.7796132692553,-3.93230888038044,-2.30415283853847
0,-2.09401563055723,-1.55597031307203,-2.91170685420473,-0.872747276659209
1,-4.0578134032858,-2.30826408197676,-3.27350760820353,-1.40795463177324
0,-1.88567510812887,0.895426135093814,-1.66825588279809,0.958655551282129
0,-1.57290762915675,-0.723731566083954,-1.24983505733716,1.49397554043862
0,3.27435437678229,9.23022539611215,4.06240287267534,8.75489702055554
0,-3.8995478675709,0.995272797931631,-1.85980299854693,0.545907158228613
0,0.219359861895827,4.9956447402077,-0.23356428386758,2.83573414656656
1,-3.79291122604454,5.89067355413458,-4.17858815371354,5.47027549994202
0,-7.98741601436272,-1.82455828721688,-9.17234013049018,-1.19310459432346
1,-11.4575165421848,-3.02058966926432,-9.50794055102004,-1.66858533415531
1,-3.56697450172736,-1.950400585835,-4.39915499192033,-3.03249216206946
0,-2.73438065336968,-2.79362444392355,-3.70823027937003,-2.05868141678861
1,-3.5786601685807,-1.16917159145762,-3.49604313572129,-1.65948798181878
0,0.231914496619996,5.25636331814861,2.22626255258835,6.06782158629133
0,-2.57436905608337,-0.64826336312886,-3.21022450950383,-1.35111544764337
0,-2.06008685000088,2.13921369943448,-1.88602798354861,0.50127332993615
0,-2.35798821771792,1.30500791610458,-2.12726885334235,0.349569632396044
1,-3.66862167565769,-3.18357633807194,-3.57143984937606,-1.79143046507427
0,-4.05646943031299,-1.51527540956126,-2.78271857821383,-0.67289744224867
1,-2.09537646325755,-1.92777710006918,-3.45772324183782,-1.56217232525395
0,2.77279229068671,8.59099283159941,3.62091626339527,8.07137265473011
0,-2.32845556912763,-2.15380003125203,-3.36391975514372,-1.38686093099749
1,-3.25074288153453,-1.4886563950728,-2.64381257914259,-0.552926282118132
1,-3.18836070803234,-1.80338214427874,-3.80921868020581,-2.21926595317216
0,-3.14045940848059,-3.1372585246722,-2.76047504013922,-0.695696146885782
1,-2.56371966607438,0.579783829968493,-1.61430939419797,1.05794079098576
1,-5.90929008019762,-3.78391296148791,-5.45130675864331,-4.51907900761059
0,-4.46750328795729,5.50730485793009,-4.32906305002321,5.32362433771296
0,-18.6988674154877,-14.0768534091818,-18.3275190795275,-13.779308327999
0,-3.15862948224613,-0.877731805932626,-2.73140825393456,-0.518907027105318
0,3.88315504275853,8.32612910552751,3.20900846415654,7.41327798467323
1,-3.31729859636963,0.164697683629695,-2.47711852117752,-0.302869584696839
0,-2.77416675795682,-3.37366016962113,-3.7486871021648,-2.00142832276809
1,-5.95569939066933,-2.10046531624782,-3.77150147261215,-2.12471120372986
0,-3.45522519204651,0.051052859728953,-3.12947122517881,-1.09587870507063
1,-2.53597209834421,-0.0415232975743682,-3.3029916580797,-1.36984016123299
0,3.27409495713137,7.02799300468668,2.67831321545016,6.77522035088133
0,-13.7984547909163,-5.77069178837034,-12.6087644688571,-5.99470612048546
1,-1.95081048318934,0.926355466416422,-1.92964161679613,0.539445616866631
0,2.77960375891449,10.0993448894881,3.47001426811164,7.95284008535291
0,-4.33431588045949,-4.22013600877592,-4.43005095345881,-3.04016226205494
0,3.65423942638932,5.7759169856218,1.81447434987433,5.50406856077129
1,-3.97142053825331,-0.35595717056684,-2.35966720776346,-0.0960537812155042
1,-3.23539798255977,-2.5693206802277,-3.79657191180709,-2.19984411630688
0,1.38058275568574,5.31071751998224,2.78816588526844,6.83391197353703
0,-4.07169208676225,-0.689287273224108,-3.07878280981086,-1.07256526977601
0,-1.79387612550078,-1.36514626073005,-2.5531238609853,-0.357184989995413
0,0.206682201463834,-0.358830212800678,-1.44603240577274,1.25089256891897
1,-1.65974000776701,0.0748188195415712,-1.92435654433411,0.497316670621484
1,-2.69708217732575,-0.93133903302376,-3.39327756492066,-1.52597814514067
0,-0.974311441372606,1.03410035882063,-2.34783051976954,-0.0474750226991207
1,-0.72312795881758,1.44287428884988,-1.74292155487989,0.646601574667588
1,-4.2088420637385,-1.73122482028895,-3.74626509791847,-2.09451397491978
0,-8.6131115588141,0.751641657517172,-8.87620343477455,-0.809326244679816
0,-3.20834356144387,-2.19223861223527,-3.00758793610278,-1.00462164284251
1,4.91299240439719,8.08893847178282,3.30057721312723,7.72408909511825
0,-2.75413799729466,1.56920730165704,-2.06105818353312,0.394346522694595
0,-17.537536564864,-12.8803962509936,-17.8308570226074,-13.1865513214342
0,-18.0863644054502,-12.241177610537,-17.1087929904809,-12.2011331634561
1,-0.23265083760905,0.894613400263226,-1.8492379597986,0.528066642866738
0,-4.44903527059588,-3.21069394359952,-3.77828759356881,-2.12929633880352
0,-4.03802484498849,-3.81940385745192,-3.62370954312426,-1.81981051956244
0,-2.83823077684277,-0.00684149398466827,-2.95161352603433,-0.898578379731879
0,3.83992917658626,5.8154666596224,2.46680871839062,6.39678719755453
1,-2.93572367723948,-1.70802270283541,-3.29912654800377,-1.37742006016893
1,-1.20295817728628,0.802192906274995,-1.73899940478106,0.833565351992131
1,4.88131588511094,7.74958045952812,4.87262277428554,9.40373789170251
0,-9.01234378431523,-1.60649871447765,-8.99995654656171,-1.12179468215362
0,1.66171035166666,5.09220579060056,2.86379162953885,6.93926136849921
1,-3.74875601607843,-1.60721858117919,-4.1485956621627,-2.62812794136111
0,-1.97013517849122,0.879883595872686,-1.43963550576381,1.23964555878065
0,-2.77310064867619,-1.95287760370284,-3.3499472233225,-1.42293570928876
0,0.726668669887435,5.25465361498637,1.95494250806053,5.6565784702858
1,-10.7545842284766,-2.99041648078292,-10.7712567722216,-3.47033828089048
0,-3.81077347859254,4.81991350157016,-4.54748434347196,4.96636012006887
0,-5.9500931498238,-1.93590359246498,-4.03754484626616,-2.48346014747811
0,-6.59576215179083,-3.47932844764267,-4.85554685961259,-3.64361216727303
0,-3.83719372541178,-2.75473392142319,-3.32290384932931,-1.37271947834596
0,-2.79433552762061,0.138553705109956,-2.54765160175299,-0.266021237187261
0,4.91142822165471,9.05127395345808,4.79791879530991,9.72956360251422
1,-4.04712126305009,-0.212595526820086,-2.91678587107359,-0.773110345002606
0,0.0161800351659716,1.79402451477555,-1.46984345781698,1.13282178802704
1,-0.878870949893205,1.14421051260649,-1.84442382170311,0.609075415734658
0,5.42418291358902,8.70548312232719,4.74269381968471,9.69922575027179
0,4.44654160439295,10.8263361303801,4.52904706164938,9.34731286038391
1,-5.52422684456936,-0.258623655861056,-3.03639336654308,-1.0279214969967
0,-4.03462448741231,-3.94994389900554,-3.13898182194452,-1.33468726658818
0,-1.35141107082242,0.243755277584666,-1.9178381267822,0.575502086156399
1,-3.27326181603043,-2.020105596101,-3.38732508053073,-1.54430344636944
0,-4.49549569687326,-0.133241408426086,-3.57821477380064,-1.80446988882219
0,-2.73839106575909,-2.93415403368115,-3.29278194507972,-1.47066949288655
0,-3.02371789972895,0.109256691818319,-2.67219414041077,-0.591659281659838
0,-2.30418204003221,-1.67580118758521,-2.35702072837801,-0.192195798611218
0,-3.81882318878502,4.29884382601847,-4.33471207066262,5.35060230817889
1,-1.95214535101262,0.282163044001919,-2.28013743554867,0.0481716667135059
0,-2.58557186494989,-1.21134431462528,-3.44387140568386,-1.54174868486549
1,-2.63766858606499,-2.42612959851822,-3.88832649323842,-2.19230032025488
0,-3.65894505851495,-1.74821665828114,-4.0323474372039,-2.4245809761831
1,-2.29011239690038,-2.34561781919007,-3.21022450950383,-1.35111544764337
0,-9.95508362681868,-2.447008556973,-10.4494124738544,-3.09268671304536
0,-9.05317459098202,-0.364713707075209,-9.01991391318019,-1.09657010216631
0,-3.78639118432875,-1.39681517005038,-3.13468308722043,-1.12059126760711
0,-4.19073405284626,0.612541793788626,-2.93425111547486,-0.892831676433428
1,-0.174328397686634,1.86307145861985,-0.445696283973894,2.62944312093291
0,-3.62477482963778,-2.02889344246263,-3.38479740617637,-1.643656271341
1,-2.68432396192333,-2.21706141231494,-3.08068001350411,-1.1231197068817
1,-1.01347438511498,0.514523741206942,-0.412319220791293,2.71106399202699
1,-3.60564780149928,-1.65777575789589,-3.62650021392357,-1.87036619073737
1,-9.04993436033841,0.439823329782549,-8.99622316103919,-0.915444900912569
1,-2.53275238166683,-1.5601616879544,-3.17308950458926,-1.25158568634921
1,4.74978118120777,9.14373214889913,3.458118670964,7.85278747060124
0,-2.8337116887696,-0.247797919784376,-2.64368531805946,-0.450176866153001
1,-0.554968919397474,1.37200512840268,-1.73755944312835,0.890424954827321
1,4.21857845787991,8.32406139115261,3.81486598441921,8.33640166177906
1,-2.23582822962944,-1.47875737067603,-3.83321363982771,-2.19771850718183
1,-3.69149989489102,-1.43599037685293,-2.70631068593943,-0.614986545858445
0,-3.69779462520592,-0.49004401638516,-2.061914872559,0.32491159233529
0,-4.74060401874822,-1.84059679852988,-2.8214777401111,-0.831424771165469
