"z","y0","y1","mu0","mu1"
1,-2.11755692658801,5.8847753321343,-1.77201737458283,5.83129175641366
0,0.179492181043521,3.06224026940566,-1.08787731524031,3.52892327225598
0,-7.04526133639584,-3.01807731032012,-7.36349793415856,-2.31416410160374
1,5.54687989634679,13.205555657938,6.15616103829104,12.4439582071839
1,2.3542296970864,2.64784117754753,2.11243629881767,4.42389171663003
0,6.86257836018435,8.21128609625713,7.27478141824471,9.12748108238879
0,6.46154786985542,9.38232645338536,5.70590116506115,9.38611770891191
0,-5.57420821119877,2.57980114883646,-4.83923402934039,1.54583681756047
1,1.094244391872,4.11478507447054,1.20934436563253,6.49730581815868
1,-3.71466189525675,2.00201283913256,-3.07289921207008,3.32705670162788
0,-4.69853538280196,0.872782778405705,-4.45236214670786,0.218347689490535
0,-0.173277548567654,5.55369724290802,-0.0373855427690065,6.01785950853311
1,-2.08740731432188,4.91890536086743,-1.67936051122344,6.27475013793579
0,6.45354524854888,9.23168313944246,3.66961622232635,9.0353606977891
1,4.8783593440577,12.4230812406693,4.63383541673268,12.0929432997923
0,1.15101735024966,6.7719872617254,0.669830953195468,6.08966911350764
0,-6.2575963856164,-1.42842331704736,-5.95083490087381,-1.29283609227742
1,-4.10963032637723,4.0328839101465,-2.16096798006234,2.95176040780599
1,7.9929926001201,11.3467220530116,8.24286448771072,12.587076471363
1,4.8003928264905,8.60704290822154,3.31787206174714,9.20506354344755
1,0.855703850056226,7.3825074843584,1.65296405099569,7.26968936194641
1,0.236154692715833,7.47205369832563,0.0655278849301971,5.83803001482406
1,7.3436183803739,11.6207057108835,7.73943366567684,12.3844208321123
1,-1.93094175732632,1.40808730668304,-3.5706615972,1.47584786277958
1,9.5294467977817,16.804920751495,10.734225446749,15.8092436410253
1,0.29333854263115,6.24003443431623,1.15824667406831,3.99066104849162
1,-0.132775901959949,5.71688250983211,0.183395225566988,6.79574914677468
1,-1.43116521542037,3.39190598094525,-1.91177848071997,1.9816148387985
1,3.46237589164798,12.0357280758806,3.51601706146698,11.0681938520967
