"z","y0","y1","mu0","mu1"
0,0.0508434329362957,5.97992744911651,1.05257494924952,6.05948810858035
0,-1.15753043472557,3.60873043567947,-1.30852356662516,3.69838959270567
0,-0.383828742664325,2.24686923155555,-1.53110768397959,3.47580547535124
0,0.495147961953914,5.66129798643948,0.471167535533947,5.47808069486477
0,-12.773667278563,-7.97045419260014,-11.882180413348,-6.87526725401721
0,-2.53292503540793,5.06267505169913,-0.38758664898333,4.61932651034749
0,0.712558954018584,7.61984651562815,2.19725194477941,7.20416510411023
0,0.314362294193736,2.91922822499122,-0.598973222658007,4.40793993667282
0,2.58056123223993,8.32256058387332,2.28616766830593,7.29308082763675
0,-4.32391446915616,0.645977600955504,-4.91510291316417,0.0918102461666495
1,1.16980952870869,6.50097312477704,1.69067137412051,6.69758453345134
0,2.29975911402425,6.46068166040883,2.48676313686213,7.49367629619295
0,-0.992069104463638,2.09451150259392,-1.85027342271261,3.15663973661822
1,5.20061442300294,9.23555229158406,4.92060639437888,9.9275195537097
1,-12.0047798669468,-7.38326691065271,-13.2880946801863,-8.28118152085545
0,2.15028599516195,6.07903121475676,2.10695458331586,7.11386774264669
0,1.50542411811999,5.87553620507384,1.72305012212691,6.72996328145773
0,4.14664942412624,7.33783834150303,4.08380273076593,9.09071589009675
1,-2.31249948800543,6.27863363662434,0.352736445267184,5.35964960459801
0,-9.89471372901076,-6.38200661598408,-11.2787127305829,-6.27179957125203
0,-12.165500084175,-6.4721414058135,-10.9696692079568,-5.96275604862596
0,3.71934565527636,9.91517370724054,4.06617741942503,9.07309057875586
0,2.7924497419465,11.1921701292238,4.22866878357399,9.23558194290482
0,0.580249613008305,5.79922295173557,1.14475069443036,6.15166385376118
0,-11.460206791853,-7.46397702564745,-12.3596447937829,-7.35273163445204
0,1.71291415923909,4.93081098239176,0.947822381867039,5.95473554119786
1,-6.8987778774948,-1.01824275088954,-6.73461827708423,-1.7277051177534
0,-3.51007124480316,3.68585976286358,-1.70678255402363,3.3001306053072
1,-5.37957216844195,-1.79448382116069,-6.40411289043741,-1.39719973110658
0,0.792042553562931,7.70649441108372,1.06753677075136,6.07444993008219
0,7.75220373624797,13.7139285821922,7.3100161895986,12.3169293489294
0,0.705565293428515,9.71629822044591,2.69877515404626,7.70568831337708
0,7.28196443545618,11.1968611793104,6.63151791103462,11.6384310703654
0,-2.21727767700128,0.994930933919107,-4.35595012810124,0.650963031229584
0,-5.72918644620141,-1.4238650922659,-6.10194025457248,-1.09502709524166
0,-1.16750593313166,4.51068899259157,-0.00276443115986777,5.00414872817096
1,5.41801306075801,7.16017497795047,2.90561188586075,7.91252504519157
1,1.8548185550697,6.56454281165298,1.32814640120628,6.33505956053711
1,-11.8793926588276,-8.03274173552267,-12.6806935095351,-7.67378035020429
1,0.1361708786563,5.01266376749651,0.136891010943943,5.14380417027477
1,-1.47214670422752,0.191161635421454,-2.79221456349545,2.21469859583537
1,2.68624402340236,6.84258508362267,1.71567684240533,6.72259000173615
1,0.539897461638479,7.0309808364859,1.49469050194175,6.50160366127257
1,-0.923561710823341,5.07104980616877,-0.306589468896619,4.7003236904342
